PF319;"3M Framed Privacy Filter for 19"" Standard Monitor - Display privacy filter - 19"" - black";135.13;163.51;;;1195;PF319
PF320W;"3M Framed Privacy Filter for 20"" Widescreen Monitor (16:10) - Display privacy filter - 20.1"" wide - black";159.42;192.9;;;1196;PF320W
PF324W;"3M Framed Privacy Filter for 24"" Widescreen Monitor (16:10) - Display privacy filter - 24"" wide - black";195.84;236.97;;;1197;PF324W
PFIM21;"3M Privacy Filter PFIM21 - Display privacy filter - 21.5"" - black - for Apple iMac (21.5 in)";117.27;141.9;;;1223;PFIM21
PFIM21V2;"3M Privacy Filter for 21.5"" Apple iMac - Display privacy filter - 21.5"" - black - for Apple iMac (21.5 in)";116.56;141.04;;;1225;PFIM21V2
PFMDE001;"3M Privacy Filter for Dell U3415W Monitor (21:9) - Display privacy filter - 34"" wide - black - for Dell UltraSharp U3415W";398.7;482.43;;;1272;PFMDE001
PFMT27;"3M Privacy Filter for 27"" Apple Thunderbolt - Display privacy filter - 27"" - black";160.84;194.62;;;1226;PFMT27
PG248Q;"ASUS ROG SWIFT PG248Q - 3D LED monitor - 24"" - 1920 x 1080 Full HD (1080p) - TN - 350 cd/m2 - 1000:1 - 1 ms - HDMI, DisplayPort - black";464.53;562.08;;;1251;PG248Q
PG258Q;"ASUS ROG SWIFT PG258Q - LED monitor - 24.5"" - 1920 x 1080 Full HD (1080p) - TN - 400 cd/m2 - 1000:1 - 1 ms - HDMI, DisplayPort - dark grey, plasma cooper";576.19;697.19;;;1252;PG258Q
PG278Q;"ASUS ROG SWIFT PG278Q - 3D LED monitor - 27"" (27"" viewable) - 2560 x 1440 QHD - 350 cd/m2 - 1 ms - DisplayPort - black";674.18;815.76;;;1253;PG278Q
PG278QR;"ASUS ROG SWIFT PG278QR - 3D LED monitor - 27"" - 2560 x 1440 - TN - 350 cd/m2 - 1000:1 - 1 ms - HDMI, DisplayPort - black";662.65;801.81;;;1254;PG278QR
PG279Q;"ASUS ROG SWIFT PG279Q - LED monitor - 27"" - 2560 x 1440 QHD - IPS - 350 cd/m2 - 1000:1 - 4 ms - HDMI, DisplayPort - speakers - black";778.01;941.39;;;1255;PG279Q
PG279QSO;"SALE OUT. ASUS PG279Q 27"" WIDE LED / IPS/ 0.233/ 2560x1440/ 1000:1/ 16:9 / 4ms (Gray to Gray)/ H=178 V=178/ 350cdqm / DisplayPort / HDMI/ USB3.0x2 / Swivel / Tilt / Pivot / VESA 100 wall mount/ Height Adjustment / Black  Asus DEMO, SCRATCHES ON CHARGER";778.01;941.39;;;1256;PG279QSO
PG27AQ;"ASUS ROG SWIFT PG27AQ - LED monitor - 27"" - 3840 x 2160 4K - IPS - 300 cd/m2 - 1000:1 - 4 ms - HDMI, DisplayPort - speakers - black";831.96;1006.67;;;1257;PG27AQ
PG27VQ;"ASUS ROG SWIFT PG27VQ - 3D LED monitor - curved - 27"" - 2560 x 1440 WQHD - TN - 400 cd/m2 - 1000:1 - 1 ms - HDMI, DisplayPort - armor titanium, plasma copper";807.48;977.05;;;1258;PG27VQ
PG348Q;"ASUS ROG SWIFT PG348Q - LED monitor - curved - 34"" - 3440 x 1440 - IPS - 300 cd/m2 - 1000:1 - 5 ms - HDMI, DisplayPort - speakers - armor titanium, plasma cooper";1101.36;1332.65;;;1259;PG348Q
PL T1531SR-B1;"Iiyama ProLite T1531SR-B1 - LCD monitor - 15"" - touchscreen - 1024 x 768 - TN - 200 cd/m2 - 500:1 - 8 ms - DVI-D, VGA - speakers - black";345.9;418.54;;;1260;PL T1531SR-B1
PL T1532SR-B1;"Iiyama ProLite T1532SR-1 - LCD monitor - 15"" - touchscreen - 1024 x 768 - TN - 200 cd/m2 - 500:1 - 8 ms - DVI-D, VGA - speakers - black";423.6;512.56;;;1261;PL T1532SR-B1
PL T1731SAW-B1;"Iiyama ProLite T1731SAW-1 - LCD monitor - 17"" - touchscreen - 1280 x 1024 - TN - 230 cd/m2 - 1000:1 - 5 ms - DVI-D, VGA - speakers - black";408.87;494.73;;;1262;PL T1731SAW-B1
PL T1731SR-B1;"Iiyama ProLite T1731SR-B1 - LCD monitor - 17"" - touchscreen - 1280 x 1024 - TN - 200 cd/m2 - 900:1 - 5 ms - DVI-D, VGA - speakers - black";372.16;450.31;;;1263;PL T1731SR-B1
PL T1731SR-W1;"Iiyama ProLite T1731SR-W1 - LCD monitor - 17"" - touchscreen - 1280 x 1024 - TN - 200 cd/m2 - 900:1 - 5 ms - DVI-D, VGA - speakers - white";390.93;473.03;;;1264;PL T1731SR-W1
PL T1931SAW-B1;"Iiyama ProLite T1931SAW-1 - LCD monitor - 19"" - touchscreen - 1280 x 1024 - TN - 230 cd/m2 - 900:1 - 5 ms - DVI-D, VGA - speakers - black";486.87;589.11;;;1265;PL T1931SAW-B1
PL T1931SR-B1;"Iiyama ProLite T1931SR-B1 - LCD monitor - 19"" - touchscreen - 1280 x 1024 - TN - 200 cd/m2 - 900:1 - 5 ms - DVI-D, VGA - speakers - black";420.65;508.99;;;1266;PL T1931SR-B1
PL T1931SR-W1;"Iiyama ProLite T1931SR-W1 - LCD monitor - 19"" - touchscreen - 1280 x 1024 - TN - 200 cd/m2 - 900:1 - 5 ms - DVI-D, VGA - speakers - white";420.65;508.99;;;1267;PL T1931SR-W1
PM-32;"Neovo PM-32 - 32"" Class (31.5"" viewable) LED display - digital signage - 1080p (Full HD) 1920 x 1080";432.47;523.29;;;1268;PM-32
PM320011E0000;"Neovo PM-32 - 32"" Class (32"" viewable) LED display - digital signage - 1080p (Full HD) 1920 x 1080";528.23;639.16;;;1269;PM320011E0000
PM430011E0000;"Neovo PM-43 - 43"" Class (43"" viewable) LED display - digital signage - 1080p (Full HD) 1920 x 1080";807.26;976.78;;;1270;PM430011E0000
PM480011E0000;"Neovo PM-48 - 48"" Class LED display - digital signage - 1080p (Full HD) 1920 x 1080";1159.94;1403.53;;;1271;PM480011E0000
PM-55;"Neovo PM-55 - 55"" Class (55"" viewable) LED display - digital signage - 1080p (Full HD) 1920 x 1080";1296.1;1568.28;;;1250;PM-55
PM550011E0000;"Neovo PM-55 - 55"" Class (55"" viewable) LED display - digital signage - 1080p (Full HD) 1920 x 1080";1341.82;1623.6;;;1249;PM550011E0000
PN460011E00P;"Neovo PN-46 - 46"" Class LED display - digital signage - 1080p (Full HD) 1920 x 1080 - black";4139.83;5009.19;;;1248;PN460011E00P
PN5D0011E0000;"Neovo PN-55D - 55"" Class (54.6"" viewable) LED display - digital signage - 1080p (Full HD) 1920 x 1080";3805.26;4604.36;;;1236;PN5D0011E0000
PT201Q;"ASUS PT201Q - LCD monitor - 19.5"" - touchscreen - 1920 x 1080 Full HD (1080p) - 250 cd/m2 - 3000:1 - 5 ms - HDMI, DisplayPort - speakers - white";775.45;938.29;;;1227;PT201Q
Q2577PWQ;"AOC Pro-line Q2577PWQ - LED monitor - 25"" (25"" viewable) - 2560 x 1440 - IPS - 350 cd/m2 - 1000:1 - 5 ms - HDMI, MHL, DVI, DisplayPort, VGA - black/silver";277.24;335.46;;;1228;Q2577PWQ
Q2775PQU;"AOC Pro-line Q2775PQU - LED monitor - 27"" - 2560 x 1440 QHD - AHVA - 350 cd/m2 - 1000:1 - 4 ms - HDMI, DVI-D, VGA, DisplayPort, MHL - speakers - black";300.48;363.58;;;1229;Q2775PQU
Q2778VQE;"AOC Pro-line Q2778VQE - LED monitor - 27"" (27"" viewable) - 2560 x 1440 - TN - 350 cd/m2 - 1000:1 - 1 ms - HDMI, DVI-D, VGA, DisplayPort - glossy black";213.69;258.56;;;1230;Q2778VQE
Q2781PQ;"AOC Style Q2781PQ - LCD monitor - 27"" - 2560 x 1440 - AH-IPS - 350 cd/m2 - 1000:1 - 4 ms - 2xHDMI, VGA, DisplayPort - black/silver";317.64;384.34;;;1231;Q2781PQ
Q2790PQU/BT;"AOC Q2790PQU/BT - LED monitor - 27"" - 2560 x 1440 QHD - IPS - 350 cd/m2 - 1000:1 - 4 ms - HDMI, VGA, DisplayPort - speakers";294.52;356.37;;;1232;Q2790PQU/BT
Q3277PQU;"AOC Pro-line Q3277PQU - LCD monitor - 32"" - 2560 x 1440 QHD - A-MVA - 300 cd/m2 - 3000:1 - 4 ms - HDMI, DVI-D, VGA, DisplayPort, MHL - black, silver";352.58;426.62;;;1233;Q3277PQU
Q3279VWF;"AOC Q3279VWF - LED monitor - 32"" (31.5"" viewable) - 2560 x 1440 QHD - MVA - 250 cd/m2 - 3000:1 - 5 ms - HDMI, DVI, DisplayPort, VGA";169.94;205.63;;;1234;Q3279VWF
QD980011E0000;"Neovo QD-98 - 98"" Class LED display - digital signage - 4K UHD (2160p) 3840 x 2160";21686.96;26241.22;;;1235;QD980011E0000
QF-28;"Neovo QF-28 - LED monitor - 28"" (28"" viewable) - 3840 x 2160 4K UHD (2160p) - 300 cd/m2 - 1000:1 - 3 ms - HDMI, DVI-D, VGA, DisplayPort - speakers";450.6;545.23;;;1237;QF-28
QF280011E0100;"Neovo QF-28 - LED monitor - 28"" (28"" viewable) - 3840 x 2160 4K UHD (2160p) - 300 cd/m2 - 1000:1 - 3 ms - HDMI, DVI-D, VGA, DisplayPort - speakers";609.92;738;;;1247;QF280011E0100
QX240011E0100;"Neovo QX-24 - LED monitor - 23.8"" (23.8"" viewable) - 3840 x 2160 4K UHD (2160p) - IPS - 300 cd/m2 - 1000:1 - 4 ms - HDMI, DVI-D, VGA, DisplayPort - speakers";1168.59;1413.99;;;1238;QX240011E0100
QX280011E0100;"Neovo QX-28 - LED monitor - 28"" (28"" viewable) - 3840 x 2160 4K UHD (2160p) - 300 cd/m2 - 1000:1 - 5 ms - HDMI, DVI-D, VGA, DisplayPort - speakers";1359.29;1644.74;;;1239;QX280011E0100
QX320011E0100;"Neovo QX-32 - LED monitor - 32"" (32"" viewable) - stationary - 3840 x 2160 4K UHD (2160p) - MVA - 350 cd/m2 - 1000:1 - 5 ms - HDMI, DVI-D, VGA, DisplayPort - speakers";1769.25;2140.79;;;1240;QX320011E0100
QX430011E0100;"Neovo QX-43 - LED monitor - 43"" (42.5"" viewable) - stationary - 3840 x 2160 4K UHD (2160p) - MVA - 500 cd/m2 - 3000:1 - 5 ms - HDMI, DVI-D, VGA, DisplayPort - speakers";2265.3;2741.01;;;1241;QX430011E0100
QX550011E0100;"Neovo QX-55 - LED monitor - 55"" (55"" viewable) - stationary - 3840 x 2160 4K UHD (2160p) - MVA - 450 cd/m2 - 4000:1 - 5 ms - HDMI, DVI-D, VGA, DisplayPort - speakers";3743.58;4529.73;;;1242;QX550011E0100
RCHGG1;iBOX - Cleaning kit;2.19;2.65;;;1243;RCHGG1
RCHSCD;iBOX Napkins 50/50 - Cleaning wipes;1.52;1.84;;;1244;RCHSCD
RCHSCW;iBOX SERWETKI 100 - Cleaning wipes;2.01;2.43;;;1245;RCHSCW
RGOSC034;R-Go Steel Document - Monitor stand - transparent;95.84;115.97;;;1246;RGOSC034
RP0003;LogiLink - Cleaning wipes;3.03;3.67;;;1273;RP0003
RP0010;LogiLink - Cleaning wipes;2.26;2.73;;;1372;RP0010
RPKIT01X;Eaton Rack Starter Kit - Rack mounting kit;23.42;28.34;;;1469;RPKIT01X
RX-22E;"Neovo RX-22E - LCD display - colour - 21.5"" - High Definition - 700 TVL - black";589.61;713.43;;;1373;RX-22E
RX250;"EIZO RadiForce RX250 Single Head - LED monitor - 2MP - colour - 21.3"" - 1200 x 1600 - IPS - 800 cd/m2 - 1400:1 - 20 ms - DVI-D, DisplayPort - black";3053.04;3694.18;;;1496;RX250
RX250-AR;"EIZO RadiForce RX250-AR - LED monitor - 2MP - colour - 21.3"" - 1200 x 1600 - IPS - 800 cd/m2 - 1400:1 - 20 ms - DVI-D, DisplayPort - black";3367.33;4074.47;;;1497;RX250-AR
RX-32;"Neovo RX-32 - LCD display - colour - 31.5"" - High Definition - 620 TVL - black";1062.34;1285.43;;;1498;RX-32
RX350;"EIZO RadiForce RX350 - LED monitor - 3MP - colour - 21.3"" - 1536 x 2048 - IPS - 1000 cd/m2 - 1500:1 - 25 ms - DVI-D, DisplayPort - black";4130.58;4998;;;1499;RX350
RX350-AR;"EIZO RadiForce RX350-AR - LED monitor - 3MP - colour - 21.3"" - 1536 x 2048 - IPS - 1000 cd/m2 - 1500:1 - 25 ms - DVI-D, DisplayPort - black";4444.87;5378.29;;;1500;RX350-AR
RX440;"EIZO RadiForce RX440 - LED monitor - 4MP - colour - 29.8"" - 2560 x 1600 - IPS - 750 cd/m2 - 1100:1 - 20 ms - 2xDVI-D, DisplayPort - black";6465.27;7822.98;;;1501;RX440
RX850;"EIZO RadiForce RX850 - LED monitor - 8MP - colour - 31.1"" - 4096 x 2160 4K - IPS - 850 cd/m2 - 1450:1 - 20 ms - 2xDVI-D, 2xDisplayPort - black";12930.53;15645.94;;;1502;RX850
RX850-AR;"EIZO RadiForce RX850-AR - LED monitor - 8MP - colour - 31.1"" - 4096 x 2160 4K - IPS - 500 cd/m2 - 1450:1 - 20 ms - 2xDVI-D, 2xDisplayPort - black";13559.1;16406.51;;;1503;RX850-AR
RXW22W;"Neovo RX-W22 - LCD display - colour - 22"" - white";687.01;831.28;;;1504;RXW22W
S15-000305D-HH5;"MSI Optix G27C2-305D - LED monitor - curved - 27"" - 1920 x 1080 Full HD (1080p) - VA - 300 cd/m2 - 3000:1 - 1 ms - HDMI, DVI, DisplayPort";395.84;478.97;;;1505;S15-000305D-HH5
S15-0003077-HH5;"MSI Optix G24C - LED monitor - curved - 23.6"" - 1920 x 1080 Full HD (1080p) - VA - 250 cd/m2 - 3000:1 - 1 ms - HDMI, DVI, DisplayPort";318.74;385.68;;;1506;S15-0003077-HH5
S15-0003087-HH5;"MSI Optix AG32C - LED monitor - curved - 31.5"" - 1920 x 1080 Full HD (1080p) - VA - 250 cd/m2 - 3000:1 - 1 ms - HDMI, DVI, DisplayPort";612.71;741.38;;;1507;S15-0003087-HH5
S1934H-BK;"EIZO FlexScan S1934H - LED monitor - 19"" - 1280 x 1024 - IPS - 250 cd/m2 - 1000:1 - 14 ms - DVI-D, VGA, DisplayPort - speakers - black";229.49;277.68;;;1508;S1934H-BK
S2133-GY;"EIZO FlexScan S2133-GY - LED monitor - 21.3"" - 1600 x 1200 - IPS - 420 cd/m2 - 1500:1 - 6 ms - DVI-D, VGA, DisplayPort - grey";666.25;806.16;;;1509;S2133-GY
S26361-F2601-L700;"Fujitsu Universal - Monitor/desktop stand - up to 24"" - for ESPRIMO A525-L, Q556, Q956, Q956/MRE FUTRO L420, S720, S920";118.07;142.86;;;1510;S26361-F2601-L700
S26361-K1453-V160;"Fujitsu B22T-7 LED proGREEN - LED monitor - 21.5"" (21.5"" viewable) - 1920 x 1080 Full HD (1080p) - TN - 250 cd/m2 - 1000:1 - 5 ms - HDMI, DVI, VGA - speakers - for ESPRIMO D556/";232.53;281.36;;;1511;S26361-K1453-V160
S26361-K1454-V140;"Fujitsu B24T-7 LED - LED monitor - 24"" - 1920 x 1080 Full HD (1080p) - TN - 250 cd/m2 - 1000:1 - 5 ms - DVI, VGA, DisplayPort - speakers - marble grey - for ESPRIMO D556/";244.58;295.94;;;1512;S26361-K1454-V140
S26361-K1454-V160;"Fujitsu B24T-7 LED proGREEN - LED monitor - 24"" (24"" viewable) - 1920 x 1080 Full HD (1080p) - TN - 250 cd/m2 - 1000:1 - 5 ms - HDMI, DVI, VGA - speakers - for ESPRIMO D556/, P556";244.58;295.94;;;1513;S26361-K1454-V160
S26361-K1471-V140;"Fujitsu B19-7 LED - LED monitor - 19"" (19"" viewable) - 1280 x 1024 - IPS - 250 cd/m2 - 1000:1 - 8 ms - DVI-D, VGA - speakers - marble grey - for ESPRIMO C910, D556, D757, D757/E94, D957, D957/E94, P556, P957, Q520, Q956 LIFEBOOK E554";246.75;298.57;;;1514;S26361-K1471-V140
S26361-K1472-V140;"Fujitsu B22W-7 LED - LED monitor - 22"" (22"" viewable) - 1680 x 1050 - TN - 250 cd/m2 - 1000:1 - 5 ms - DVI, VGA, DisplayPort - speakers - marble grey - for ESPRIMO C910, D556, D757, D757/E94, D957, D957/E94, P556, P957, Q520, Q956 LIFEBOOK E554";183.67;222.24;;;1515;S26361-K1472-V140
S26361-K1472-V141;"Fujitsu B line B22W-7 LED - LED monitor - 22"" (22"" viewable) - 1680 x 1050 - TN - 250 cd/m2 - 1000:1 - 5 ms - DVI, VGA, DisplayPort - speakers - marble grey - for ESPRIMO D556/2/, D556/PX";179.52;217.22;;;1516;S26361-K1472-V141
S26361-K1478-V141;"Fujitsu B27T-7 LED - LED monitor - 27"" - 1920 x 1080 Full HD (1080p) - 300 cd/m2 - 1000:1 - 5 ms - DVI, VGA, DisplayPort - speakers - marble grey - for ESPRIMO D556/, D757/, P556";380.72;460.67;;;1495;S26361-K1478-V141
S26361-K1482-V160;"Fujitsu E19-7 LED - LED monitor - 19"" (19"" viewable) - 1280 x 1024 - IPS - 250 cd/m2 - 1000:1 - 8 ms - DVI-D, VGA - speakers - black - for ESPRIMO D556/, D757/, P556 LIFEBOOK E554";168.82;204.27;;;1494;S26361-K1482-V160
S26361-K1482-V161;"Fujitsu E19-7 LED - LED monitor - 19"" (19"" viewable) - 1280 x 1024 - IPS - 250 cd/m2 - 1000:1 - 8 ms - DVI-D, VGA - speakers - black";168.82;204.27;;;1493;S26361-K1482-V161
S26361-K1496-V140;"Fujitsu B23T-7 LED - LED monitor - 23"" - 1920 x 1080 Full HD (1080p) - 300 cd/m2 - 1000:1 - 5 ms - DVI, VGA, DisplayPort - speakers - marble grey - for ESPRIMO C910, D556, D757, D757/E94, D957, D957/E94, P556, P957, Q520, Q956 LIFEBOOK E554";244.58;295.94;;;1481;S26361-K1496-V140
S26361-K1497-V140;"Fujitsu B24W-7 LED - LED monitor - 24"" - 1920 x 1200 - 300 cd/m2 - 1000:1 - 5 ms - DVI-D, VGA, DisplayPort - speakers - marble grey - for CELSIUS Mobile H970 ESPRIMO D556, D757, D757/E94, D957, D957/E94, P556, P957, Q520, Q956";306.02;370.28;;;1472;S26361-K1497-V140
S26361-K1497-V141;"Fujitsu B line B24W-7 LED - LED monitor - 24"" (24"" viewable) - 1920 x 1200 - IPS - 300 cd/m2 - 1000:1 - 5 ms - DVI-D, VGA, DisplayPort - speakers - marble grey - for Celsius M770, M770power, R970, R970power ESPRIMO D556/2/, D556/PX";239.76;290.11;;;1473;S26361-K1497-V141
S26361-K1497-V161;"Fujitsu B24W-7 LED - Business Line - LED monitor - 24"" - 1920 x 1200 - 300 cd/m2 - 1000:1 - 5 ms - DVI-D, VGA, DisplayPort - speakers - matte black - for Celsius M770, M770power, R970, R970power ESPRIMO D556/2/, D556/PX";239.76;290.11;;;1474;S26361-K1497-V161
S26361-K1498-V140;"Fujitsu P24W-7 LED - LED monitor - 24"" - 1920 x 1200 - 300 cd/m2 - 1000:1 - 5 ms - 2xHDMI, DVI-D, VGA, DisplayPort - speakers - marble grey - for Celsius R940, W550 CELSIUS Mobile H970 ESPRIMO D957, D957/E94, P957, Q520, Q956";428.92;518.99;;;1475;S26361-K1498-V140
S26361-K1538-V160;"Fujitsu E20T-7 LED - LED monitor - 19.5"" - 1600 x 900 - TN - 250 cd/m2 - 1000:1 - 5 ms - DVI, VGA - speakers - matte black - for ESPRIMO D556/, D757/, P556 LIFEBOOK E554";123.78;149.77;;;1476;S26361-K1538-V160
S26361-K1538-V161;"Fujitsu E20T-7 LED - LED monitor - 19.5"" (19.5"" viewable) - 1600 x 900 - TN - 250 cd/m2 - 1000:1 - 5 ms - DVI, VGA - speakers - matte black - for ESPRIMO C910, D556, D757, D757/E94, D957, D957/E94, P556, P957, Q520, Q956";177.83;215.17;;;1477;S26361-K1538-V161
S26361-K1542-V160;"Fujitsu B20T-7 LED proGREEN - LED monitor - 19.5"" - 1600 x 900 - TN - 250 cd/m2 - 1000:1 - 5 ms - DVI-D, VGA - speakers - matte black - for ESPRIMO C910, D556, D757, D757/E94, D957, D957/E94, P556, P957, Q520, Q956";226.2;273.7;;;1478;S26361-K1542-V160
S26361-K1543-V140;"Fujitsu P Line P24T-7 LED - LED monitor - 24"" - 1920 x 1080 Full HD (1080p) - 250 cd/m2 - 3000:1 - 5 ms - HDMI, DVI-D, VGA, DisplayPort - speakers - marble grey - for Celsius W550, W550 POWER ESPRIMO D556/, P556";355.42;430.06;;;1479;S26361-K1543-V140
S26361-K1544-V160;"Fujitsu E22 Touch - LED monitor - 21.5"" - touchscreen - 1920 x 1080 Full HD (1080p) - 240 cd/m2 - 1000:1 - 7 ms - HDMI, DVI-D, VGA - speakers - black/silver - for ESPRIMO D556, D757, D757/E94, D957, D957/E94, P556, P957, Q520, Q956";351.13;424.87;;;1480;S26361-K1544-V160
S26361-K1558-V160;"Fujitsu B24T-1L - LED monitor - 24"" - 1920 x 1080 Full HD (1080p) - TN - 250 cd/m2 - 1000:1 - 5 ms - HDMI, DVI-D, VGA - speakers - black - for ESPRIMO D556/, D757/, P556";208.43;252.2;;;1482;S26361-K1558-V160
S26361-K1564-V140;"Fujitsu P27T-7 UHD - LED monitor - 27"" - 3840 x 2160 4K UHD (2160p) - IPS - 350 cd/m2 - 1000:1 - 5 ms - HDMI, 2xMHL, DisplayPort, Mini DisplayPort - speakers - marble grey - for Celsius J550/2, R940 POWER, W550, W550 POWER CELSIUS Mobile H970";645.93;781.58;;;1492;S26361-K1564-V140
S26361-K1573-V160;"Fujitsu E24T-7 Pro - LED monitor - 24"" (23.8"" viewable) - 1920 x 1080 Full HD (1080p) - 250 cd/m2 - 1000:1 - 5 ms - HDMI, DVI-D, VGA - speakers - matte black - for ESPRIMO D556/, D757/, P556";183.13;221.59;;;1483;S26361-K1573-V160
S26361-K1577-V140;"Fujitsu B24-8 TE Pro - LED monitor - 23.8"" - 1920 x 1080 Full HD (1080p) - 250 cd/m2 - 1000:1 - 5 ms - DVI-D, VGA, DisplayPort - speakers - marble grey - for CELSIUS Mobile H970 ESPRIMO C910, D556, D757, D757/E94, P556, Q520, Q956";212.64;257.29;;;1484;S26361-K1577-V140
S26361-K1577-V160;"Fujitsu B24-8 TS Pro - LED monitor - 23.8"" - 1920 x 1080 Full HD (1080p) - 250 cd/m2 - 1000:1 - 5 ms - HDMI, DVI-D, VGA, USB - speakers - black - for CELSIUS Mobile H970 ESPRIMO C910, D556, D757, D757/E94, P556, Q520, Q956";220.24;266.49;;;1485;S26361-K1577-V160
S26361-K1578-V160;"Fujitsu B22T-7 pro - LED monitor - 21.5"" (21.5"" viewable) - 1920 x 1080 Full HD (1080p) - 250 cd/m2 - 1000:1 - 5 ms - HDMI, DVI-D, VGA - speakers - matte black - for ESPRIMO C910-L, D556/, D556/2/, D757/, D757/E94+, P556, P556/2/, Q520/K, Q956/MRE";195.18;236.17;;;1486;S26361-K1578-V160
S26361-K1593-V140;"Fujitsu P24-8 TE Pro - LED monitor - 23.8"" - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m2 - 1000:1 - 5 ms - speakers - marble grey - for Celsius M770, M770power";299.65;362.58;;;1487;S26361-K1593-V140
S26361-K1594-V160;"Fujitsu P27-8 TS Pro - LED monitor - 27"" - 2560 x 1440 - IPS - 350 cd/m2 - 1000:1 - 5 ms - HDMI, DVI, 2xDisplayPort - speakers - matte black - for Celsius M770, M770power, R970, R970power";384.34;465.05;;;1488;S26361-K1594-V160
S26361-K1595-V140;"Fujitsu P24-8 WE Pro - LED monitor - 24"" (24"" viewable) - 1920 x 1200 - IPS - 300 cd/m2 - 1000:1 - 5 ms - HDMI, DVI-D, DisplayPort - speakers - marble grey - for Celsius M770, M770power, R970, R970power";287.95;348.42;;;1489;S26361-K1595-V140
S26361-K1595-V160;"Fujitsu P24-8 WS Pro - LED monitor - 24"" - 1920 x 1200 - IPS - 300 cd/m2 - 1000:1 - 5 ms - HDMI, DVI-D, DisplayPort - speakers - matte black - for Celsius M770, M770power, R970, R970power";414.53;501.58;;;1490;S26361-K1595-V160
S26361-K1597-V140;"Fujitsu B27T-7 Pro - LED monitor - 27"" - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m2 - 1000:1 - 5 ms - DVI-D, VGA, DisplayPort - speakers - marble grey";306.04;370.31;;;1491;S26361-K1597-V140
S26361-K1598-V160;"Fujitsu E24-8 TS Pro - LED monitor - 23.8"" - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m2 - 1000:1 - 5 ms - DVI-D, VGA, DisplayPort - speakers - matte black";162.13;196.18;;;1517;S26361-K1598-V160
S26361-K1602-V160;"Fujitsu B22-8 TS Pro - Business Line - LED monitor - 21.5"" (21.5"" viewable) - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m2 - 1000:1 - 5 ms - DVI-D, VGA, DisplayPort - speakers - black";197.29;238.72;;;1519;S26361-K1602-V160
S26361-K1603-V160;"Fujitsu E22-8 TS Pro - LED monitor - 21.5"" (21.5"" viewable) - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m2 - 1000:1 - 5 ms - DVI-D, VGA, DisplayPort - speakers - black";142.08;171.92;;;1566;S26361-K1603-V160
S26361-K1609-V140;"Fujitsu P27-8 Te Pro - LED monitor - 27"" (27"" viewable) - 2560 x 1440 QHD - IPS - 350 cd/m2 - 1000:1 - 5 ms - HDMI, DVI, 2xDisplayPort - speakers - marble grey - for Celsius M770, M770power, R970, R970power";384.34;465.05;;;1520;S26361-K1609-V140
S26361-K1610-V160;"Fujitsu P27-8 TS UHD - LED monitor - 27"" - 3840 x 2160 4K UHD (2160p) - IPS - 350 cd/m2 - 1300:1 - 5 ms - 2xHDMI, DisplayPort, Mini DisplayPort - speakers - matte black - for Celsius M770, M770power, R970, R970power";916.02;1108.38;;;1545;S26361-K1610-V160
S26361-K1641-V140;"Fujitsu B27-8 TE Pro - LED monitor - 27"" (27"" viewable) - 1920 x 1080 Full HD (1080p) - IPS - 300 cd/m2 - 1000:1 - 5 ms - HDMI, VGA, DisplayPort - speakers - marble grey";384.16;464.83;;;1546;S26361-K1641-V140
S26361-K1642-V140;"Fujitsu B34-9 UE - LED monitor - curved - 34"" (34"" viewable) - 3440 x 1440 - IPS - 300 cd/m2 - 1000:1 - 5 ms - 2xHDMI, DisplayPort - speakers - marble grey";847;1024.87;;;1547;S26361-K1642-V140
S26361-K1643-V140;"Fujitsu B24-9 TE - Business Line - LED monitor - 23.8"" (23.8"" viewable) - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m2 - 1000:1 - 5 ms - HDMI, VGA, DisplayPort - speakers - marble grey - for ESPRIMO D556/2/, D556/PX";203.61;246.37;;;1548;S26361-K1643-V140
S26361-K1644-V160;"Fujitsu E24-9 TOUCH - LED monitor - 23.8"" (23.8"" viewable) - touchscreen - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m2 - 1000:1 - 5 ms - HDMI, VGA, DisplayPort - speakers - black";281.7;340.86;;;1549;S26361-K1644-V160
S26361-K1647-V140;"Fujitsu P24-8 WE Neo - LED monitor - 24"" (24"" viewable) - 1920 x 1200 - IPS - 300 cd/m2 - 1000:1 - 5 ms - HDMI, DVI-D, DisplayPort - speakers - marble grey";428.87;518.93;;;1550;S26361-K1647-V140
S26361-K1647-V160;"Fujitsu P24-8 WS Neo - LED monitor - 24"" (24"" viewable) - 1920 x 1200 - IPS - 300 cd/m2 - 1000:1 - 5 ms - HDMI, DVI-D, DisplayPort - speakers - black";330.86;400.34;;;1551;S26361-K1647-V160
SB4B1928UB/00;Philips SB4B1928UB - Docking station + monitor stand - USB - 10Mb LAN;167.87;203.12;;;1552;SB4B1928UB/00
SC-17AH;"Neovo SC-17AH - LED monitor - 17"" - 1280 x 1024 - 250 cd/m2 - 1000:1 - 3 ms - HDMI, VGA, BNC, S-Video - speakers";198.8;240.55;;;1553;SC-17AH
